Kód okresu,Kód obce,Názov okresu,Názov obce,Pohlavie,Ekonomické vekové skupiny,abs.
SK0213,SK0213556521,Okres Hlohovec,Dolné Zelenice,muž,poproduktívny vek (65 a viac rokov),34
SK0213,SK0213556521,Okres Hlohovec,Dolné Zelenice,žena,predproduktívny vek (0-14 rokov),49
SK0213,SK0213556521,Okres Hlohovec,Dolné Zelenice,žena,produktívny vek (15-64 rokov),189
SK0213,SK0213556521,Okres Hlohovec,Dolné Zelenice,žena,poproduktívny vek (65 a viac rokov),64
SK0213,SK0213556530,Okres Hlohovec,Horné Zelenice,muž,predproduktívny vek (0-14 rokov),67
SK0213,SK0213556530,Okres Hlohovec,Horné Zelenice,muž,produktívny vek (15-64 rokov),241
SK0213,SK0213556530,Okres Hlohovec,Horné Zelenice,muž,poproduktívny vek (65 a viac rokov),49
SK0213,SK0213556530,Okres Hlohovec,Horné Zelenice,žena,predproduktívny vek (0-14 rokov),44
SK0213,SK0213556530,Okres Hlohovec,Horné Zelenice,žena,produktívny vek (15-64 rokov),223
SK0213,SK0213556530,Okres Hlohovec,Horné Zelenice,žena,poproduktívny vek (65 a viac rokov),68
SK0213,SK0213556602,Okres Hlohovec,Horné Trhovište,muž,predproduktívny vek (0-14 rokov),39
SK0213,SK0213556602,Okres Hlohovec,Horné Trhovište,muž,produktívny vek (15-64 rokov),206
SK0213,SK0213556602,Okres Hlohovec,Horné Trhovište,muž,poproduktívny vek (65 a viac rokov),49
SK0213,SK0213556602,Okres Hlohovec,Horné Trhovište,žena,predproduktívny vek (0-14 rokov),34
SK0213,SK0213556602,Okres Hlohovec,Horné Trhovište,žena,produktívny vek (15-64 rokov),191
SK0213,SK0213556602,Okres Hlohovec,Horné Trhovište,žena,poproduktívny vek (65 a viac rokov),71
SK0213,SK0213556611,Okres Hlohovec,Tekolďany,muž,predproduktívny vek (0-14 rokov),8
SK0213,SK0213556611,Okres Hlohovec,Tekolďany,muž,produktívny vek (15-64 rokov),47
SK0213,SK0213556611,Okres Hlohovec,Tekolďany,muž,poproduktívny vek (65 a viac rokov),12
SK0213,SK0213556611,Okres Hlohovec,Tekolďany,žena,predproduktívny vek (0-14 rokov),4
SK0213,SK0213556611,Okres Hlohovec,Tekolďany,žena,produktívny vek (15-64 rokov),38
SK0213,SK0213556611,Okres Hlohovec,Tekolďany,žena,poproduktívny vek (65 a viac rokov),23
SK0213,SK0213556645,Okres Hlohovec,Tepličky,muž,predproduktívny vek (0-14 rokov),21
SK0213,SK0213556645,Okres Hlohovec,Tepličky,muž,produktívny vek (15-64 rokov),106
SK0213,SK0213556645,Okres Hlohovec,Tepličky,muž,poproduktívny vek (65 a viac rokov),24
SK0213,SK0213556645,Okres Hlohovec,Tepličky,žena,predproduktívny vek (0-14 rokov),20
SK0213,SK0213556645,Okres Hlohovec,Tepličky,žena,produktívny vek (15-64 rokov),99
SK0213,SK0213556645,Okres Hlohovec,Tepličky,žena,poproduktívny vek (65 a viac rokov),29
SK0214,SK0214506834,Okres Piešťany,Borovce,muž,predproduktívny vek (0-14 rokov),70
SK0214,SK0214506834,Okres Piešťany,Borovce,muž,produktívny vek (15-64 rokov),386
SK0214,SK0214506834,Okres Piešťany,Borovce,muž,poproduktívny vek (65 a viac rokov),69
SK0214,SK0214506834,Okres Piešťany,Borovce,žena,predproduktívny vek (0-14 rokov),83
SK0214,SK0214506834,Okres Piešťany,Borovce,žena,produktívny vek (15-64 rokov),367
SK0214,SK0214506834,Okres Piešťany,Borovce,žena,poproduktívny vek (65 a viac rokov),105
SK0214,SK0214506982,Okres Piešťany,Dolný Lopašov,muž,predproduktívny vek (0-14 rokov),82
SK0214,SK0214506982,Okres Piešťany,Dolný Lopašov,muž,produktívny vek (15-64 rokov),348
SK0214,SK0214506982,Okres Piešťany,Dolný Lopašov,muž,poproduktívny vek (65 a viac rokov),81
SK0214,SK0214506982,Okres Piešťany,Dolný Lopašov,žena,predproduktívny vek (0-14 rokov),70
SK0214,SK0214506982,Okres Piešťany,Dolný Lopašov,žena,produktívny vek (15-64 rokov),316
SK0214,SK0214506982,Okres Piešťany,Dolný Lopašov,žena,poproduktívny vek (65 a viac rokov),99
SK0214,SK0214506991,Okres Piešťany,Drahovce,muž,predproduktívny vek (0-14 rokov),220
SK0214,SK0214506991,Okres Piešťany,Drahovce,muž,produktívny vek (15-64 rokov),916
SK0214,SK0214506991,Okres Piešťany,Drahovce,muž,poproduktívny vek (65 a viac rokov),182
SK0214,SK0214506991,Okres Piešťany,Drahovce,žena,predproduktívny vek (0-14 rokov),161
SK0214,SK0214506991,Okres Piešťany,Drahovce,žena,produktívny vek (15-64 rokov),874
SK0214,SK0214506991,Okres Piešťany,Drahovce,žena,poproduktívny vek (65 a viac rokov),239
SK0214,SK0214507008,Okres Piešťany,Dubovany,muž,predproduktívny vek (0-14 rokov),92
SK0214,SK0214507008,Okres Piešťany,Dubovany,muž,produktívny vek (15-64 rokov),388
SK0214,SK0214507008,Okres Piešťany,Dubovany,muž,poproduktívny vek (65 a viac rokov),61
SK0214,SK0214507008,Okres Piešťany,Dubovany,žena,predproduktívny vek (0-14 rokov),88
SK0214,SK0214507008,Okres Piešťany,Dubovany,žena,produktívny vek (15-64 rokov),341
SK0214,SK0214507008,Okres Piešťany,Dubovany,žena,poproduktívny vek (65 a viac rokov),96
SK0214,SK0214507121,Okres Piešťany,Chtelnica,muž,predproduktívny vek (0-14 rokov),189
SK0214,SK0214507121,Okres Piešťany,Chtelnica,muž,produktívny vek (15-64 rokov),894
SK0214,SK0214507121,Okres Piešťany,Chtelnica,muž,poproduktívny vek (65 a viac rokov),207
SK0214,SK0214507121,Okres Piešťany,Chtelnica,žena,predproduktívny vek (0-14 rokov),167
SK0214,SK0214507121,Okres Piešťany,Chtelnica,žena,produktívny vek (15-64 rokov),834
SK0214,SK0214507121,Okres Piešťany,Chtelnica,žena,poproduktívny vek (65 a viac rokov),281
SK0214,SK0214507199,Okres Piešťany,Kočín-Lančár,muž,predproduktívny vek (0-14 rokov),37
SK0214,SK0214507199,Okres Piešťany,Kočín-Lančár,muž,produktívny vek (15-64 rokov),177
SK0214,SK0214507199,Okres Piešťany,Kočín-Lančár,muž,poproduktívny vek (65 a viac rokov),47
SK0214,SK0214507199,Okres Piešťany,Kočín-Lančár,žena,predproduktívny vek (0-14 rokov),47
SK0214,SK0214507199,Okres Piešťany,Kočín-Lančár,žena,produktívny vek (15-64 rokov),163
SK0214,SK0214507199,Okres Piešťany,Kočín-Lančár,žena,poproduktívny vek (65 a viac rokov),48
SK0214,SK0214507229,Okres Piešťany,Krakovany,muž,predproduktívny vek (0-14 rokov),141
SK0214,SK0214507229,Okres Piešťany,Krakovany,muž,produktívny vek (15-64 rokov),491
SK0214,SK0214507229,Okres Piešťany,Krakovany,muž,poproduktívny vek (65 a viac rokov),103
SK0214,SK0214507229,Okres Piešťany,Krakovany,žena,predproduktívny vek (0-14 rokov),124
SK0214,SK0214507229,Okres Piešťany,Krakovany,žena,produktívny vek (15-64 rokov),445
SK0214,SK0214507229,Okres Piešťany,Krakovany,žena,poproduktívny vek (65 a viac rokov),163
SK0214,SK0214507342,Okres Piešťany,Moravany nad Váhom,muž,predproduktívny vek (0-14 rokov),194
SK0214,SK0214507342,Okres Piešťany,Moravany nad Váhom,muž,produktívny vek (15-64 rokov),777
SK0214,SK0214507342,Okres Piešťany,Moravany nad Váhom,muž,poproduktívny vek (65 a viac rokov),187
SK0214,SK0214507342,Okres Piešťany,Moravany nad Váhom,žena,predproduktívny vek (0-14 rokov),198
SK0214,SK0214507342,Okres Piešťany,Moravany nad Váhom,žena,produktívny vek (15-64 rokov),820
SK0214,SK0214507342,Okres Piešťany,Moravany nad Váhom,žena,poproduktívny vek (65 a viac rokov),264
SK0214,SK0214507369,Okres Piešťany,Nižná (Okres Piešťany),muž,predproduktívny vek (0-14 rokov),48
SK0214,SK0214507369,Okres Piešťany,Nižná (Okres Piešťany),muž,produktívny vek (15-64 rokov),189
SK0214,SK0214507369,Okres Piešťany,Nižná (Okres Piešťany),muž,poproduktívny vek (65 a viac rokov),42
SK0214,SK0214507369,Okres Piešťany,Nižná (Okres Piešťany),žena,predproduktívny vek (0-14 rokov),25
SK0214,SK0214507369,Okres Piešťany,Nižná (Okres Piešťany),žena,produktívny vek (15-64 rokov),178
SK0214,SK0214507369,Okres Piešťany,Nižná (Okres Piešťany),žena,poproduktívny vek (65 a viac rokov),63
SK0214,SK0214507385,Okres Piešťany,Ostrov (Okres Piešťany),muž,predproduktívny vek (0-14 rokov),91
SK0214,SK0214507385,Okres Piešťany,Ostrov (Okres Piešťany),muž,produktívny vek (15-64 rokov),418
SK0214,SK0214507385,Okres Piešťany,Ostrov (Okres Piešťany),muž,poproduktívny vek (65 a viac rokov),91
SK0214,SK0214507385,Okres Piešťany,Ostrov (Okres Piešťany),žena,predproduktívny vek (0-14 rokov),82
SK0214,SK0214507385,Okres Piešťany,Ostrov (Okres Piešťany),žena,produktívny vek (15-64 rokov),395
SK0214,SK0214507385,Okres Piešťany,Ostrov (Okres Piešťany),žena,poproduktívny vek (65 a viac rokov),127
SK0214,SK0214507431,Okres Piešťany,Pečeňady,muž,predproduktívny vek (0-14 rokov),52
SK0214,SK0214507431,Okres Piešťany,Pečeňady,muž,produktívny vek (15-64 rokov),200
SK0214,SK0214507431,Okres Piešťany,Pečeňady,muž,poproduktívny vek (65 a viac rokov),31
SK0214,SK0214507431,Okres Piešťany,Pečeňady,žena,predproduktívny vek (0-14 rokov),47
SK0214,SK0214507431,Okres Piešťany,Pečeňady,žena,produktívny vek (15-64 rokov),187
SK0214,SK0214507431,Okres Piešťany,Pečeňady,žena,poproduktívny vek (65 a viac rokov),48
SK0214,SK0214507440,Okres Piešťany,Piešťany,muž,predproduktívny vek (0-14 rokov),1729
SK0214,SK0214507440,Okres Piešťany,Piešťany,muž,produktívny vek (15-64 rokov),8670
SK0214,SK0214507440,Okres Piešťany,Piešťany,muž,poproduktívny vek (65 a viac rokov),2629
SK0214,SK0214507440,Okres Piešťany,Piešťany,žena,predproduktívny vek (0-14 rokov),1698
SK0214,SK0214507440,Okres Piešťany,Piešťany,žena,produktívny vek (15-64 rokov),8888
SK0214,SK0214507440,Okres Piešťany,Piešťany,žena,poproduktívny vek (65 a viac rokov),4067
SK0214,SK0214507466,Okres Piešťany,Prašník,muž,predproduktívny vek (0-14 rokov),64
SK0214,SK0214507466,Okres Piešťany,Prašník,muž,produktívny vek (15-64 rokov),275
SK0214,SK0214507466,Okres Piešťany,Prašník,muž,poproduktívny vek (65 a viac rokov),78
SK0214,SK0214507466,Okres Piešťany,Prašník,žena,predproduktívny vek (0-14 rokov),62
SK0214,SK0214507466,Okres Piešťany,Prašník,žena,produktívny vek (15-64 rokov),237
SK0214,SK0214507466,Okres Piešťany,Prašník,žena,poproduktívny vek (65 a viac rokov),96
SK0214,SK0214507482,Okres Piešťany,Rakovice,muž,predproduktívny vek (0-14 rokov),58
SK0214,SK0214507482,Okres Piešťany,Rakovice,muž,produktívny vek (15-64 rokov),231
SK0214,SK0214507482,Okres Piešťany,Rakovice,muž,poproduktívny vek (65 a viac rokov),25
SK0214,SK0214507482,Okres Piešťany,Rakovice,žena,predproduktívny vek (0-14 rokov),46
SK0214,SK0214507482,Okres Piešťany,Rakovice,žena,produktívny vek (15-64 rokov),212
SK0214,SK0214507482,Okres Piešťany,Rakovice,žena,poproduktívny vek (65 a viac rokov),48
SK0214,SK0214507491,Okres Piešťany,Ratnovce,muž,predproduktívny vek (0-14 rokov),104
SK0214,SK0214507491,Okres Piešťany,Ratnovce,muž,produktívny vek (15-64 rokov),369
SK0214,SK0214507491,Okres Piešťany,Ratnovce,muž,poproduktívny vek (65 a viac rokov),73
SK0214,SK0214507491,Okres Piešťany,Ratnovce,žena,predproduktívny vek (0-14 rokov),72
SK0214,SK0214507491,Okres Piešťany,Ratnovce,žena,produktívny vek (15-64 rokov),369
SK0214,SK0214507491,Okres Piešťany,Ratnovce,žena,poproduktívny vek (65 a viac rokov),92
SK0214,SK0214507563,Okres Piešťany,Sokolovce,muž,predproduktívny vek (0-14 rokov),116
SK0214,SK0214507563,Okres Piešťany,Sokolovce,muž,produktívny vek (15-64 rokov),481
SK0214,SK0214507563,Okres Piešťany,Sokolovce,muž,poproduktívny vek (65 a viac rokov),94
SK0214,SK0214507563,Okres Piešťany,Sokolovce,žena,predproduktívny vek (0-14 rokov),84
SK0214,SK0214507563,Okres Piešťany,Sokolovce,žena,produktívny vek (15-64 rokov),462
SK0214,SK0214507563,Okres Piešťany,Sokolovce,žena,poproduktívny vek (65 a viac rokov),131
SK0214,SK0214507679,Okres Piešťany,Trebatice,muž,predproduktívny vek (0-14 rokov),110
SK0214,SK0214507679,Okres Piešťany,Trebatice,muž,produktívny vek (15-64 rokov),461
SK0214,SK0214507679,Okres Piešťany,Trebatice,muž,poproduktívny vek (65 a viac rokov),96
SK0214,SK0214507679,Okres Piešťany,Trebatice,žena,predproduktívny vek (0-14 rokov),96
SK0214,SK0214507679,Okres Piešťany,Trebatice,žena,produktívny vek (15-64 rokov),439
SK0214,SK0214507679,Okres Piešťany,Trebatice,žena,poproduktívny vek (65 a viac rokov),138
SK0214,SK0214507709,Okres Piešťany,Veľké Kostoľany,muž,predproduktívny vek (0-14 rokov),225
SK0214,SK0214507709,Okres Piešťany,Veľké Kostoľany,muž,produktívny vek (15-64 rokov),1018
SK0214,SK0214507709,Okres Piešťany,Veľké Kostoľany,muž,poproduktívny vek (65 a viac rokov),196
SK0214,SK0214507709,Okres Piešťany,Veľké Kostoľany,žena,predproduktívny vek (0-14 rokov),182
SK0214,SK0214507709,Okres Piešťany,Veľké Kostoľany,žena,produktívny vek (15-64 rokov),932
SK0214,SK0214507709,Okres Piešťany,Veľké Kostoľany,žena,poproduktívny vek (65 a viac rokov),245
SK0214,SK0214507725,Okres Piešťany,Veselé,muž,predproduktívny vek (0-14 rokov),106
SK0214,SK0214507725,Okres Piešťany,Veselé,muž,produktívny vek (15-64 rokov),424
SK0214,SK0214507725,Okres Piešťany,Veselé,muž,poproduktívny vek (65 a viac rokov),82
SK0214,SK0214507725,Okres Piešťany,Veselé,žena,predproduktívny vek (0-14 rokov),99
SK0214,SK0214507725,Okres Piešťany,Veselé,žena,produktívny vek (15-64 rokov),391
SK0214,SK0214507725,Okres Piešťany,Veselé,žena,poproduktívny vek (65 a viac rokov),122
SK0214,SK0214507750,Okres Piešťany,Vrbové,muž,predproduktívny vek (0-14 rokov),387
SK0214,SK0214507750,Okres Piešťany,Vrbové,muž,produktívny vek (15-64 rokov),1993
SK0214,SK0214507750,Okres Piešťany,Vrbové,muž,poproduktívny vek (65 a viac rokov),382
SK0214,SK0214507750,Okres Piešťany,Vrbové,žena,predproduktívny vek (0-14 rokov),392
SK0214,SK0214507750,Okres Piešťany,Vrbové,žena,produktívny vek (15-64 rokov),2006
SK0214,SK0214507750,Okres Piešťany,Vrbové,žena,poproduktívny vek (65 a viac rokov),579
SK0214,SK0214556548,Okres Piešťany,Šterusy,muž,predproduktívny vek (0-14 rokov),39
SK0214,SK0214556548,Okres Piešťany,Šterusy,muž,produktívny vek (15-64 rokov),160
SK0214,SK0214556548,Okres Piešťany,Šterusy,muž,poproduktívny vek (65 a viac rokov),39
SK0214,SK0214556548,Okres Piešťany,Šterusy,žena,predproduktívny vek (0-14 rokov),41
SK0214,SK0214556548,Okres Piešťany,Šterusy,žena,produktívny vek (15-64 rokov),153
SK0214,SK0214556548,Okres Piešťany,Šterusy,žena,poproduktívny vek (65 a viac rokov),59
SK0214,SK0214556572,Okres Piešťany,Veľké Orvište,muž,predproduktívny vek (0-14 rokov),74
SK0214,SK0214556572,Okres Piešťany,Veľké Orvište,muž,produktívny vek (15-64 rokov),391
SK0214,SK0214556572,Okres Piešťany,Veľké Orvište,muž,poproduktívny vek (65 a viac rokov),77
SK0214,SK0214556572,Okres Piešťany,Veľké Orvište,žena,predproduktívny vek (0-14 rokov),66
SK0214,SK0214556572,Okres Piešťany,Veľké Orvište,žena,produktívny vek (15-64 rokov),345
SK0214,SK0214556572,Okres Piešťany,Veľké Orvište,žena,poproduktívny vek (65 a viac rokov),107
SK0214,SK0214556581,Okres Piešťany,Hubina,muž,predproduktívny vek (0-14 rokov),32
SK0214,SK0214556581,Okres Piešťany,Hubina,muž,produktívny vek (15-64 rokov),184
SK0214,SK0214556581,Okres Piešťany,Hubina,muž,poproduktívny vek (65 a viac rokov),33
SK0214,SK0214556581,Okres Piešťany,Hubina,žena,predproduktívny vek (0-14 rokov),31
SK0214,SK0214556581,Okres Piešťany,Hubina,žena,produktívny vek (15-64 rokov),171
SK0214,SK0214556581,Okres Piešťany,Hubina,žena,poproduktívny vek (65 a viac rokov),68
SK0214,SK0214558338,Okres Piešťany,Ducové,muž,predproduktívny vek (0-14 rokov),38
SK0214,SK0214558338,Okres Piešťany,Ducové,muž,produktívny vek (15-64 rokov),159
SK0214,SK0214558338,Okres Piešťany,Ducové,muž,poproduktívny vek (65 a viac rokov),29
SK0214,SK0214558338,Okres Piešťany,Ducové,žena,predproduktívny vek (0-14 rokov),41
SK0214,SK0214558338,Okres Piešťany,Ducové,žena,produktívny vek (15-64 rokov),160
SK0214,SK0214558338,Okres Piešťany,Ducové,žena,poproduktívny vek (65 a viac rokov),30
SK0214,SK0214558354,Okres Piešťany,Bašovce,muž,predproduktívny vek (0-14 rokov),25
SK0214,SK0214558354,Okres Piešťany,Bašovce,muž,produktívny vek (15-64 rokov),118
SK0214,SK0214558354,Okres Piešťany,Bašovce,muž,poproduktívny vek (65 a viac rokov),24
SK0214,SK0214558354,Okres Piešťany,Bašovce,žena,predproduktívny vek (0-14 rokov),27
SK0214,SK0214558354,Okres Piešťany,Bašovce,žena,produktívny vek (15-64 rokov),106
SK0214,SK0214558354,Okres Piešťany,Bašovce,žena,poproduktívny vek (65 a viac rokov),40
SK0214,SK0214558397,Okres Piešťany,Šípkové,muž,predproduktívny vek (0-14 rokov),21
SK0214,SK0214558397,Okres Piešťany,Šípkové,muž,produktívny vek (15-64 rokov),92
SK0214,SK0214558397,Okres Piešťany,Šípkové,muž,poproduktívny vek (65 a viac rokov),31
SK0214,SK0214558397,Okres Piešťany,Šípkové,žena,predproduktívny vek (0-14 rokov),21
SK0214,SK0214558397,Okres Piešťany,Šípkové,žena,produktívny vek (15-64 rokov),89
SK0214,SK0214558397,Okres Piešťany,Šípkové,žena,poproduktívny vek (65 a viac rokov),46
SK0214,SK0214581399,Okres Piešťany,Banka,muž,predproduktívny vek (0-14 rokov),139
SK0214,SK0214581399,Okres Piešťany,Banka,muž,produktívny vek (15-64 rokov),762
SK0214,SK0214581399,Okres Piešťany,Banka,muž,poproduktívny vek (65 a viac rokov),180
SK0214,SK0214581399,Okres Piešťany,Banka,žena,predproduktívny vek (0-14 rokov),134
SK0214,SK0214581399,Okres Piešťany,Banka,žena,produktívny vek (15-64 rokov),707
SK0214,SK0214581399,Okres Piešťany,Banka,žena,poproduktívny vek (65 a viac rokov),236
SK0215,SK0215504203,Okres Senica,Senica,muž,predproduktívny vek (0-14 rokov),1421
SK0215,SK0215504203,Okres Senica,Senica,muž,produktívny vek (15-64 rokov),6816
SK0215,SK0215504203,Okres Senica,Senica,muž,poproduktívny vek (65 a viac rokov),1438
SK0215,SK0215504203,Okres Senica,Senica,žena,predproduktívny vek (0-14 rokov),1344
SK0215,SK0215504203,Okres Senica,Senica,žena,produktívny vek (15-64 rokov),6735
SK0215,SK0215504203,Okres Senica,Senica,žena,poproduktívny vek (65 a viac rokov),2121
SK0215,SK0215504211,Okres Senica,Bílkove Humence,muž,predproduktívny vek (0-14 rokov),9
SK0215,SK0215504211,Okres Senica,Bílkove Humence,muž,produktívny vek (15-64 rokov),71
SK0215,SK0215504211,Okres Senica,Bílkove Humence,muž,poproduktívny vek (65 a viac rokov),22
SK0215,SK0215504211,Okres Senica,Bílkove Humence,žena,predproduktívny vek (0-14 rokov),6
SK0215,SK0215504211,Okres Senica,Bílkove Humence,žena,produktívny vek (15-64 rokov),58
SK0215,SK0215504211,Okres Senica,Bílkove Humence,žena,poproduktívny vek (65 a viac rokov),28
SK0215,SK0215504220,Okres Senica,Borský Svätý Jur,muž,predproduktívny vek (0-14 rokov),120
SK0215,SK0215504220,Okres Senica,Borský Svätý Jur,muž,produktívny vek (15-64 rokov),550
SK0215,SK0215504220,Okres Senica,Borský Svätý Jur,muž,poproduktívny vek (65 a viac rokov),114
SK0215,SK0215504220,Okres Senica,Borský Svätý Jur,žena,predproduktívny vek (0-14 rokov),113
SK0215,SK0215504220,Okres Senica,Borský Svätý Jur,žena,produktívny vek (15-64 rokov),563
SK0215,SK0215504220,Okres Senica,Borský Svätý Jur,žena,poproduktívny vek (65 a viac rokov),171
SK0215,SK0215504238,Okres Senica,Borský Mikuláš,muž,predproduktívny vek (0-14 rokov),303
SK0215,SK0215504238,Okres Senica,Borský Mikuláš,muž,produktívny vek (15-64 rokov),1430
SK0215,SK0215504238,Okres Senica,Borský Mikuláš,muž,poproduktívny vek (65 a viac rokov),222
SK0215,SK0215504238,Okres Senica,Borský Mikuláš,žena,predproduktívny vek (0-14 rokov),325
SK0215,SK0215504238,Okres Senica,Borský Mikuláš,žena,produktívny vek (15-64 rokov),1321
SK0215,SK0215504238,Okres Senica,Borský Mikuláš,žena,poproduktívny vek (65 a viac rokov),352
SK0215,SK0215504297,Okres Senica,Cerová,muž,predproduktívny vek (0-14 rokov),76
SK0215,SK0215504297,Okres Senica,Cerová,muž,produktívny vek (15-64 rokov),371
SK0215,SK0215504297,Okres Senica,Cerová,muž,poproduktívny vek (65 a viac rokov),91
SK0215,SK0215504297,Okres Senica,Cerová,žena,predproduktívny vek (0-14 rokov),77
