Zoznam kandidátov na starostu obce,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Titul,Vek,Zamestnanie,Politický subjekt,Poznámka
7,Prešovský kraj,702,Humenné,702,Humenné,520667,Porúbka,1,Peter,Olexa,,38,skladník,SME RODINA,
7,Prešovský kraj,702,Humenné,702,Humenné,520667,Porúbka,2,Andrea,Raková,Ing.,48,starostka,"SMER - SD, Hlas - sociálna demokracia",
7,Prešovský kraj,702,Humenné,702,Humenné,529010,Prituľany,1,Tatiana,Baľová,,59,referentka,Hlas - sociálna demokracia,
7,Prešovský kraj,702,Humenné,702,Humenné,520683,Ptičie,1,Martin,Dzemján,,46,starosta,"Hlas - sociálna demokracia, SMER - SD",
7,Prešovský kraj,702,Humenné,702,Humenné,529061,Rohožník,1,Jana,Paľová,Bc.,42,starostka,SMER - SD,
7,Prešovský kraj,702,Humenné,702,Humenné,520250,Rokytov pri Humennom,1,Jozef,Drobňák,,60,starosta obce,SMER - SD,
7,Prešovský kraj,702,Humenné,702,Humenné,520250,Rokytov pri Humennom,2,Tomáš,Jasik,,32,robotník,Hlas - sociálna demokracia,
7,Prešovský kraj,702,Humenné,702,Humenné,520721,Rovné,1,Jozef,Baláž,Ing.,45,starosta,"Hlas - sociálna demokracia, SMER - SD",
7,Prešovský kraj,702,Humenné,702,Humenné,529087,Ruská Kajňa,1,Anna,Kuzmová,,64,starostka,Hlas - sociálna demokracia,
7,Prešovský kraj,702,Humenné,702,Humenné,529087,Ruská Kajňa,2,Martin,Pristaš,,45,živnostník,SNS,
7,Prešovský kraj,702,Humenné,702,Humenné,529095,Ruská Poruba,1,Jaroslav,Moroz,,45,starosta obce,SME RODINA,
7,Prešovský kraj,702,Humenné,702,Humenné,529095,Ruská Poruba,2,Ľuboslava,Morozová,,56,guvernantka,NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,529095,Ruská Poruba,3,Veronika,Papišová,PhDr.,32,kvetinárka,Hlas - sociálna demokracia,
7,Prešovský kraj,702,Humenné,702,Humenné,520772,Slovenská Volová,1,Pavol,Šimurda,,52,starosta,KDH,
7,Prešovský kraj,702,Humenné,702,Humenné,520781,Slovenské Krivé,1,Marek,Balica,,44,starosta obce,Hlas - sociálna demokracia,
7,Prešovský kraj,702,Humenné,702,Humenné,559636,Sopkovce,1,Mária,Bučková,,51,starostka,NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,520896,Topoľovka,1,Pavol,Duplák,PaedDr.,50,hasič,ŽIVOT,
7,Prešovský kraj,702,Humenné,702,Humenné,520896,Topoľovka,2,Štefan,Ladičkovský,Ing.,59,starosta,"Hlas - sociálna demokracia, SMER - SD, SNS",
7,Prešovský kraj,702,Humenné,702,Humenné,520896,Topoľovka,3,Ladislav,Pejko,,52,živnostník,NK/NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,520900,Turcovce,1,Cyril,Vasiľ,,58,starosta,"SMER - SD, Hlas - sociálna demokracia",
7,Prešovský kraj,702,Humenné,702,Humenné,520926,Udavské,1,Peter,Hudák,Ing.,50,starosta obce,"SMER - SD, Hlas - sociálna demokracia",
7,Prešovský kraj,702,Humenné,702,Humenné,520977,Veľopolie,1,Valéria,Klapáčová,Ing.,58,starostka,NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,520985,Víťazovce,1,Peter,Kovaľ,,37,samostatne zárobkovo činná osoba,NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,520985,Víťazovce,2,Veronika,Pošiková,Ing.,56,starostka obce,NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,521019,Vyšná Jablonka,1,Daniel,Hocko,Ing.,43,predajca,NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,521019,Vyšná Jablonka,2,Róbert,Kosť,Ing.,48,"elektrotechnik, ekonóm",SME RODINA,
7,Prešovský kraj,702,Humenné,702,Humenné,521019,Vyšná Jablonka,3,Zuzana,Nestorová,Ing.,35,starostka,NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,529249,Vyšná Sitnica,1,Viktor,Kušnír,,33,starosta,Hlas - sociálna demokracia,
7,Prešovský kraj,702,Humenné,702,Humenné,521027,Vyšné Ladičkovce,1,Martina,Bobaľová,,39,starostka obce,"SMER - SD, Hlas - sociálna demokracia",
7,Prešovský kraj,702,Humenné,702,Humenné,521035,Vyšný Hrušov,1,Martin,Dudiak,,60,strojár,SMER - SD,
7,Prešovský kraj,702,Humenné,702,Humenné,521035,Vyšný Hrušov,2,Peter,Gecík,"Mgr., art",43,"herec, moderátor",NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,521035,Vyšný Hrušov,3,Marianna,Heseková,,51,nezamestnaná,KDH,
7,Prešovský kraj,702,Humenné,702,Humenné,521035,Vyšný Hrušov,4,Zuzana,Chovanec,Ing.,32,zamestnankyňa odboru pozemkovej držby,NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,521035,Vyšný Hrušov,5,Adrián,Rajňak,Ing.,26,nezamestnaný,NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,529273,Závada,1,Miluška,Hlavatá,PhDr.,37,starostka obce,"SMER - SD, Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,702,Humenné,521043,Závadka,1,Renáta,Bešáková,,47,starostka obce,NEKA,
7,Prešovský kraj,702,Humenné,702,Humenné,521086,Zbudské Dlhé,1,František,Kopej,,66,starosta,SMER - SD,
7,Prešovský kraj,702,Humenné,702,Humenné,521086,Zbudské Dlhé,2,Mária,Kulanová,Ing.,57,ekonómka,KDH,
7,Prešovský kraj,702,Humenné,702,Humenné,521116,Zubné,1,Vladimír,Pažur,,37,lesník,SMER - SD,
7,Prešovský kraj,702,Humenné,702,Humenné,521116,Zubné,2,Michaela,Vasilenková,Mgr.,37,starostka obce,SME RODINA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520071,Brestov nad Laborcom,1,Ján,Zubaľ,,70,starosta,"Hlas - sociálna demokracia, SMER - SD",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520098,Čabalovce,1,Martin,Malik,Ing.,30,samostatne zárobkovo činná osoba,NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520098,Čabalovce,2,Helena,Zjanová,PhDr.,61,starostka,"Hlas - sociálna demokracia, SMER - SD",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520101,Čabiny,1,Slavomír,Gališin,Ing.,47,zástupca riaditeľky školy,"Hlas - sociálna demokracia, SMER - SD",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520101,Čabiny,2,Štefan,Nábožný,,36,traktorista,SaS,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520128,Čertižné,1,Peter,Tričák,Ing.,57,starosta,"SMER - SD, Hlas - sociálna demokracia",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520187,Habura,1,Martin,Onufrák,Mgr.,34,botanik,"Hlas - sociálna demokracia, SMER - SD",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520187,Habura,2,Michal,Prejsa,Mgr.,42,starosta,KDH,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520314,Kalinov,1,Alena,Sičáková,,41,opatrovateľka,SaS,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520314,Kalinov,2,Ivan,Sivák,,50,starosta obce,"Hlas - sociálna demokracia, SMER - SD",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520411,Krásny Brod,1,Vladimír,Bajaj,,63,starosta,"Hlas - sociálna demokracia, SMER - SD, SME RODINA",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520411,Krásny Brod,2,Slavomír,Čerevka,Ing.,51,štátny zamestnanec,NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520471,Medzilaborce,1,Miloš,Goga,,40,podnikateľ,NK/NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520471,Medzilaborce,2,Štefan,Kostilník,,35,projektový manažér,NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520471,Medzilaborce,3,Víťazoslav,Lukačik,,52,riaditeľ centra voľného času,NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520471,Medzilaborce,4,Vladislav,Višňovský,Ing.,49,primátor mesta,"Hlas - sociálna demokracia, SMER - SD",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520519,Ňagov,1,Vladimír,Roháč,Ing.,71,starosta,NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520578,Oľka,1,Tatiana,Bačovčinová,,39,opatrovateľka,SaS,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520578,Oľka,2,Vladimír,Ščerba,,53,starosta,"Hlas - sociálna demokracia, SMER - SD",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520586,Oľšinkov,1,Rudolf,Dobšovič,,31,obchodný referent,SMER - SD,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520616,Palota,1,Vasiľ,Bomberovič,Mgr.,52,starosta,"SMER - SD, Hlas - sociálna demokracia",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520691,Radvaň nad Laborcom,1,Anna,Godová,,42,prevádzkarka,KDH,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520691,Radvaň nad Laborcom,2,Jana,Svičinová,,54,starostka,"Hlas - sociálna demokracia, SMER - SD",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520705,Repejov,1,Peter,Cipka,,40,starosta,SNS,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,559610,Rokytovce,1,Viera,Palejová,,61,starostka,SMER - SD,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,559610,Rokytovce,2,Ivo,Rabajda,,49,murár,SME RODINA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,559610,Rokytovce,3,Ivan,Zavacký,,48,živnostník,Hlas - sociálna demokracia,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520713,Roškovce,1,Milan,Čeremeta,,59,starosta,"SNS, SMER - SD",
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520713,Roškovce,2,Peter,Šak,,55,samostatne zárobkovo činná osoba,Hlas - sociálna demokracia,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520853,Sukov,1,Alena,Jedináková,,53,starostka,NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520861,Svetlice,1,Martina,Husárová,,42,starostka,NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520951,Valentovce,1,Michal,Firkaľ,,48,vodič,NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520993,Volica,1,Rastislav,Serdula,,47,rušňovodič,NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,521001,Výrava,1,Monika,Kurťaková,,53,starostka,NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,521060,Zbojné,1,Ľubomir,Koblik,MVDr.,53,Inšpektor,NEKA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,521060,Zbojné,2,Anna,Koščová,,60,Starostka,"Hlas - sociálna demokracia, SMER - SD",X
7,Prešovský kraj,702,Humenné,705,Medzilaborce,521060,Zbojné,3,Viera,Timcová,,53,Nezamestnaná,SME RODINA,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,521078,Zbudská Belá,1,Marcel,Haluška,,32,vedúci posunu,SaS,
7,Prešovský kraj,702,Humenné,705,Medzilaborce,521078,Zbudská Belá,2,Milan,Matúška,,55,starosta obce,"Hlas - sociálna demokracia, SMER - SD",
7,Prešovský kraj,702,Humenné,709,Snina,520039,Belá nad Cirochou,1,Pavol,Burda,,62,technik,KDH,
7,Prešovský kraj,702,Humenné,709,Snina,520039,Belá nad Cirochou,2,Peter,Karľa,"PhDr., MBA",56,živnostník,DOBRÁ VOĽBA a Umiernení,
7,Prešovský kraj,702,Humenné,709,Snina,520039,Belá nad Cirochou,3,Ján,Vajda,,66,starosta,"SMER - SD, SME RODINA, SNS",
7,Prešovský kraj,702,Humenné,709,Snina,520136,Čukalovce,1,Ľuboš,Cima,Ing.,52,starosta obce,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520161,Dlhé nad Cirochou,1,Ján,Kníž,Ing.,60,starosta,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520179,Dúbrava,1,Anna,Motričová,Mgr.,38,asistentka,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520179,Dúbrava,2,František,Šimon,,48,starosta,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520209,Hostovice,1,Peter,Čopák,Ing.,50,starosta obce,NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,520217,Hrabová Roztoka,1,Darina,Labaničová,Bc.,47,starostka,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520284,Jalová,1,Ľubica,Andrejčíková,,57,invalidná dôchodkyňa,SaS,
7,Prešovský kraj,702,Humenné,709,Snina,520284,Jalová,2,Ladislav,Kolinčák,,53,živnostník,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520322,Kalná Roztoka,1,Ladislav,Hakulin,,59,starosta obce,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520322,Kalná Roztoka,2,Peter,Kuzma,,51,živnostník,SZÖVETSÉG - ALIANCIA,
7,Prešovský kraj,702,Humenné,709,Snina,520365,Klenová,1,Iveta,Švabová,,51,vedúca školskej jedálne,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520365,Klenová,2,Slavomil,Voloch,Ing.,63,starosta,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520381,Kolbasov,1,Jana,Sidorová,,52,starostka obce,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520381,Kolbasov,2,Vasil,Vasilega,,61,invalidný dôchodca,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520390,Kolonica,1,Matúš,Leňo,,29,starosta obce,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520438,Ladomirov,1,Marta,Fedurcová,,65,dôchodkyňa,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520438,Ladomirov,2,Jana,Gezová,Mgr.,33,nezamestnaná,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520489,Michajlov,1,Jana,Glogovská,,44,starostka obce,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520551,Nová Sedlica,1,Vasiľ,Dinič,,62,starosta obce,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520594,Osadné,1,Róbert,Mikuláško,Mgr.,48,starosta obce,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520632,Parihuzovce,1,Anna,Mariničová,Mgr.,49,personalistka,NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,520632,Parihuzovce,2,Ján,Stanko,,51,starosta obce,NK/NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,520641,Pčoliné,1,Gabriela,Hasinová,JUDr.,51,právnička,KDH,
7,Prešovský kraj,702,Humenné,709,Snina,520641,Pčoliné,2,Rastislav,Šebák,Ing.,49,štátny zamestnanec,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520659,Pichne,1,Július,Baník,Mgr.,60,starosta obce,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520659,Pichne,2,Jana,Grecková,,43,živnostníčka,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520675,Príslop,1,Jozef,Blaško,,55,lesník,Hlas - sociálna demokracia,
7,Prešovský kraj,702,Humenné,709,Snina,520730,Runina,1,Marián,Regula,,51,starosta,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520748,Ruská Volová,1,Eva,Turbáková,,58,starostka,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520764,Ruský Potok,1,Martina,Hafincová,,45,živnostníčka,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520764,Ruský Potok,2,Ján,Kovaľ,,40,stavbyvedúci,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520764,Ruský Potok,3,Veronika,Paraska,Ing.,34,starostka,SNS,
7,Prešovský kraj,702,Humenné,709,Snina,520802,Snina,1,Daniela,Galandová,Ing.,44,primátorka,NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,520802,Snina,2,Tomáš,Kirňák,JUDr.,38,hlavný radca,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520802,Snina,3,Roland,Varga,,48,podnikateľ,NK/NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,520802,Snina,4,Peter,Vološin,,48,živnostník,KDH,
7,Prešovský kraj,702,Humenné,709,Snina,520829,Stakčín,1,Miroslav,Bober,,57,starosta,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520829,Stakčín,2,Marta,Jelineková,,49,vedúca predajne potravín,NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,520829,Stakčín,3,Miriam,Kelemanová,,47,nezamestnaná,NK/NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,520829,Stakčín,4,Dušan,Kolcun,Ing.,34,živnostník,Hlas - sociálna demokracia,
7,Prešovský kraj,702,Humenné,709,Snina,520829,Stakčín,5,Miroslav,Sochanič,,53,živnostník,SME RODINA,
7,Prešovský kraj,702,Humenné,709,Snina,520829,Stakčín,6,Vojtech,Vohár,,47,riaditeľ denného stacionára,NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,520811,Stakčínska Roztoka,1,Peter,Husťak,Mgr.,41,živnostník,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520811,Stakčínska Roztoka,2,Ján,Stošek,MVDr.,36,starosta,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520845,Strihovce,1,Iveta,Ihnatková,,50,starostka obce,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520870,Šmigovec,1,Miluška,Fedorková,,75,dôchodkyňa,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520870,Šmigovec,2,Michal,Pidanič,,65,starosta obce,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520888,Topoľa,1,Mária,Bobriková,Ing.,39,starostka,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,520888,Topoľa,2,Miroslav,Lechan,,65,"starobný dôchodca, samostatne zárobková činná osoba",NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,520918,Ubľa,1,Jozef,Fejsák,,50,strojník,KDH,
7,Prešovský kraj,702,Humenné,709,Snina,520918,Ubľa,2,Jitka,Franduličová,"Mgr., Ing.",51,riaditeľka domova sociálnych služieb a špecializovaného zariadenia,DOBRÁ VOĽBA a Umiernení,
7,Prešovský kraj,702,Humenné,709,Snina,520918,Ubľa,3,Anna,Sirková,PhDr.,50,referentka ,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520934,Ulič,1,Ján,Holinka,,55,starosta,NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,520942,Uličské Krivé,1,Lenka,Andrešková,,31,nezamestnaná,NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,520942,Uličské Krivé,2,Tatiana,Bobeničová,Bc.,34,účtovníčka obce,KDH,
7,Prešovský kraj,702,Humenné,709,Snina,520942,Uličské Krivé,3,Juraj,Cogan,Ing.,65,starosta,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,702,Humenné,709,Snina,520942,Uličské Krivé,4,Ján,Kočan,,45,profesionálny vodič,SNS,
7,Prešovský kraj,702,Humenné,709,Snina,520942,Uličské Krivé,5,Miron,Kusin,,68,dôchodca,SZÖVETSÉG - ALIANCIA,X
7,Prešovský kraj,702,Humenné,709,Snina,521051,Zboj,1,Ladislav,Ladomirjak,,56,starosta,SMER - SD,
7,Prešovský kraj,702,Humenné,709,Snina,521051,Zboj,2,Peter,Tarkulič,Ing. arch.,47,architekt,NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,521108,Zemplínske Hámre,1,Ján,Kepič,"Ing., PhD.",38,starosta obce,NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,521108,Zemplínske Hámre,2,Juraj,Koco,Bc.,44,rádiologický technik,NEKA,
7,Prešovský kraj,702,Humenné,709,Snina,521108,Zemplínske Hámre,3,Rastislav,Zaremba,JUDr.,36,projektový manažér,"Hlas - sociálna demokracia, SME RODINA",
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523399,Abrahámovce,1,Stanislav,Lapko,Ing.,46,starosta obce,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523411,Bušovce,1,Daniel,Jurek,,42,starosta obce,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523411,Bušovce,2,Ľubomíra,Šmáliková,,56,ekonómka,SMER - SD,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523429,Červený Kláštor,1,Štefan,Džurný,Ing.,56,stavebný inžinier,"SMER - SD, Hlas - sociálna demokracia",
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523461,Havka,1,Pavol,Jabrocký,,43,živnostník,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523470,Holumnica,1,Jana,Tureková,Bc.,54,starostka obce,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523500,Hradisko,1,Stanislava,Kellnerová,PaedDr.,43,učiteľka,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523526,Huncovce,1,Peter,Majerčák,Ing.,52,starosta,KDH,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523534,Ihľany,1,Ivana,Adamjaková,,34,živnostníčka,SME RODINA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523534,Ihľany,2,Ondrej,Čopjak,Ing.,33,predseda PS,"KDH, SaS",
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523534,Ihľany,3,Igor,Dunka,,38,operátor výroby,Hlas - sociálna demokracia,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523534,Ihľany,4,Emil,Mišalko,,63,obecná hliadka,SMER - SD,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523534,Ihľany,5,Monika,Pivovarová,Bc.,39,majiteľka prevádzky - predavačka,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523569,Jezersko,1,Milan,Krempaský,,58,starosta obce,SMER - SD,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523569,Jezersko,2,Ľubomír,Vnenčák,,57,vodič,KDH,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523577,Jurské,1,Gustáv,Mišalko,,67,dôchodca,SRK,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523577,Jurské,2,Zuzana,Molčanyová,,50,starostka obce,SMER - SD,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523585,Kežmarok,1,Pavol,Fejerčák,Ing.,61,vedúci strediska,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523585,Kežmarok,2,Ján,Ferenčák,"PhDr., Mgr., MBA",48,primátor mesta,"Hlas - sociálna demokracia, SMER - SD, SNS",
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523585,Kežmarok,3,Karol,Gurka,Ing.,50,podnikateľ,NEKA,X
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523585,Kežmarok,4,Tomáš,Šimoňák,Mgr.,38,učiteľ,KDH,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523585,Kežmarok,5,Vladimír,Škára,Ing.,60,prednosta,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523607,Krížová Ves,1,Michal ,Dinda,,29,účtovník,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523607,Krížová Ves,2,Jozef,Grivalský,,56,starosta obce,KDH,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523615,Lechnica,1,Slavomír,Majerčák,Ing.,52,vedúci pracovnej terapie,KDH,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523615,Lechnica,2,Jozef,Musala,,37,starosta obce,"SNS, SMER - SD, Hlas - sociálna demokracia",
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523623,Lendak,1,Ján,Hudaček,,45,živnostník,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523623,Lendak,2,Pavel,Hudáček,,61,starosta obce,KDH,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523623,Lendak,3,Miroslav,Koščák,Mgr.,34,redaktor,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523682,Ľubica,1,Helena,Fábryová,"Mgr., Mgr.",47,sociálna pracovníčka,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523682,Ľubica,2,Ľudovít,Jankura,"Ing., MBA",48,manažér,Hlas - sociálna demokracia,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523682,Ľubica,3,Ján,Kapolka,Ing.,60,starosta obce,KDH,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523682,Ľubica,4,Pavol,Mrázik,"PaedDr., MBA",35,špeciálny pedagóg,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523682,Ľubica,5,Peter,Repčák,Ing.,59,podnikateľ,"SMER - SD, SNS",
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523674,Majere,1,Rudolf,Velička,,66,dôchodca,Hlas - sociálna demokracia,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523674,Majere,2,Peter,Zelina,,62,skladník,SME RODINA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,559938,Malá Franková,1,Milan,Kalafut,Bc.,57,starosta obce,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,581241,Malý Slavkov,1,Ladislav,Oravec,Bc.,44,starosta obce,NEKA,
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,581241,Malý Slavkov,2,Tomáš,Pix,Ing.,46,štátny zamestnanec,NEKA,
